station_id,station_type,access_mode,port_name,equipment_id,address,slide_mm,cad_x,cad_y,cad_z,draw_x,draw_y
24089,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-325,4AFZ61-325,53,665,59494.509333333335,-137860.62811871668,0.0,292.9999304693338,1071.3003517466714
24090,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-326,4AFZ61-326,53,1112,59494.509333333335,-137860.62811871668,0.0,292.9999304693338,1071.3003517466714
24095,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-331,4AFZ61-331,57,1123,59494.509333333335,-138080.46145205,0.0,292.9999304693338,1291.1336850799853
24096,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-332,4AFZ61-332,58,175,59494.509333333335,-138127.12811871668,0.0,292.9999304693338,1337.8003517466714
24097,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-333,4AFZ61-333,58,623,59494.509333333335,-138127.12811871668,0.0,292.9999304693338,1337.8003517466714
24098,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-334,4AFZ61-334,58,1071,59494.509333333335,-138127.12811871668,0.0,292.9999304693338,1337.8003517466714
24099,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-335,4AFZ61-335,58,1610,59494.509333333335,-138127.12811871668,0.0,292.9999304693338,1337.8003517466714
24100,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-336,4AFZ61-336,59,66,59494.509333333335,-138193.79478538333,0.0,292.9999304693338,1404.4670184133283
24101,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-337,4AFZ61-337,59,515,59494.509333333335,-138193.79478538333,0.0,292.9999304693338,1404.4670184133283
24102,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-338,4AFZ61-338,59,964,59494.509333333335,-138193.79478538333,0.0,292.9999304693338,1404.4670184133283
24103,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-339,4AFZ61-339,59,1501,59494.509333333335,-138193.79478538333,0.0,292.9999304693338,1404.4670184133283
24104,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-340,4AFZ61-340,59,1950,59494.509333333335,-138193.79478538333,0.0,292.9999304693338,1404.4670184133283
24105,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-341,4AFZ61-341,60,400,59494.509232087665,-138260.46145205,0.0,292.99982922366326,1471.1336850799853
24106,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-342,4AFZ61-342,60,849,59494.509232087665,-138260.46145205,0.0,292.99982922366326,1471.1336850799853
24107,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-343,4AFZ61-343,60,1386,59494.509232087665,-138260.46145205,0.0,292.99982922366326,1471.1336850799853
24108,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-344,4AFZ61-344,60,1834,59494.509232087665,-138260.46145205,0.0,292.99982922366326,1471.1336850799853
24109,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-345,4AFZ61-345,61,288,59494.509232087665,-138327.12811871668,0.0,292.99982922366326,1537.8003517466714
24110,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-346,4AFZ61-346,61,737,59494.509232087665,-138327.12811871668,0.0,292.99982922366326,1537.8003517466714
24111,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-347,4AFZ61-347,66,576,59494.509333333335,-138418.13183937,0.0,292.9999304693338,1628.804072400002
24112,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-348,4AFZ61-348,66,1024,59494.509333333335,-138418.13183937,0.0,292.9999304693338,1628.804072400002
24113,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-349,4AFZ61-349,66,1472,59494.509333333335,-138418.13183937,0.0,292.9999304693338,1628.804072400002
24114,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-350,4AFZ61-350,66,1921,59494.509333333335,-138418.13183937,0.0,292.9999304693338,1628.804072400002
24115,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-351,4AFZ61-351,67,470,59494.509333333335,-138484.79850603666,0.0,292.9999304693338,1695.470739066659
24116,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-352,4AFZ61-352,67,919,59494.509333333335,-138484.79850603666,0.0,292.9999304693338,1695.470739066659
24117,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-353,4AFZ61-353,67,1368,59494.509333333335,-138484.79850603666,0.0,292.9999304693338,1695.470739066659
24118,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-354,4AFZ61-354,67,1817,59494.509333333335,-138484.79850603666,0.0,292.9999304693338,1695.470739066659
24119,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-355,4AFZ61-355,68,362,59494.509333333335,-138551.46517270332,0.0,292.9999304693338,1762.137405733316
24120,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-356,4AFZ61-356,68,810,59494.509333333335,-138551.46517270332,0.0,292.9999304693338,1762.137405733316
24121,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-357,4AFZ61-357,68,1259,59494.509333333335,-138551.46517270332,0.0,292.9999304693338,1762.137405733316
24122,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-358,4AFZ61-358,68,1708,59494.509333333335,-138551.46517270332,0.0,292.9999304693338,1762.137405733316
24123,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-359,4AFZ61-359,68,2244,59494.509333333335,-138551.46517270332,0.0,292.9999304693338,1762.137405733316
24124,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-360,4AFZ61-360,69,201,59494.509333333335,-138634.79427604,0.0,292.9999304693338,1845.4665090699855
24125,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-361,4AFZ61-361,69,649,59494.509333333335,-138634.79427604,0.0,292.9999304693338,1845.4665090699855
24126,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-362,4AFZ61-362,69,1098,59494.509333333335,-138634.79427604,0.0,292.9999304693338,1845.4665090699855
24127,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-363,4AFZ61-363,69,1635,59494.509333333335,-138634.79427604,0.0,292.9999304693338,1845.4665090699855
24128,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-364,4AFZ61-364,70,0,59494.509333333335,-138701.46094270668,0.0,292.9999304693338,1912.1331757366715
35705,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-705,4AFZ61-705,7887,2036,59334.843,-137626.26114364667,0.0,133.3335971359993,836.9333766766649
35706,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-706,4AFZ61-706,7888,471,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
35707,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-707,4AFZ61-707,7888,924,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
35708,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-708,4AFZ61-708,7888,1377,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
35709,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-709,4AFZ61-709,7888,1954,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
35710,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-710,4AFZ61-710,7889,392,59334.843,-137492.92781031333,0.0,133.3335971359993,703.6000433433219
35711,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-711,4AFZ61-711,7889,846,59334.843,-137492.92781031333,0.0,133.3335971359993,703.6000433433219
35712,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-712,4AFZ61-712,7889,1298,59334.843,-137492.92781031333,0.0,133.3335971359993,703.6000433433219
35713,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-713,4AFZ61-713,7890,105,59334.84284994733,-137434.59407540667,0.0,133.3334470833288,645.266308436665
35714,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-714,4AFZ61-714,7890,559,59334.84284994733,-137434.59407540667,0.0,133.3334470833288,645.266308436665
35715,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-715,4AFZ61-715,7890,1011,59334.84284994733,-137434.59407540667,0.0,133.3334470833288,645.266308436665
35716,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-716,4AFZ61-716,7890,1465,59334.84284994733,-137434.59407540667,0.0,133.3334470833288,645.266308436665
34697,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-717,4AFZ61-717,7866,174,59334.842849947665,-138580.86521074668,0.0,133.3334470836635,1791.5374437766732
34698,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-718,4AFZ61-718,7866,629,59334.842849947665,-138580.86521074668,0.0,133.3334470836635,1791.5374437766732
34699,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-719,4AFZ61-719,7866,1082,59334.842849947665,-138580.86521074668,0.0,133.3334470836635,1791.5374437766732
34700,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-720,4AFZ61-720,7867,411,59334.843,-138543.93183447668,0.0,133.3335971359993,1754.604067506676
34701,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-721,4AFZ61-721,7867,956,59334.843,-138543.93183447668,0.0,133.3335971359993,1754.604067506676
34702,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-722,4AFZ61-722,7867,1410,59334.843,-138543.93183447668,0.0,133.3335971359993,1754.604067506676
34703,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-723,4AFZ61-723,7868,146,59334.843,-138487.09850114334,0.0,133.3335971359993,1697.770734173333
34704,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-724,4AFZ61-724,7868,600,59334.843,-138487.09850114334,0.0,133.3335971359993,1697.770734173333
34705,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-725,4AFZ61-725,7875,770,59334.84284994733,-138154.42791797,0.0,133.3334470833288,1365.1001509999915
34706,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-726,4AFZ61-726,7875,1225,59334.84284994733,-138154.42791797,0.0,133.3334470833288,1365.1001509999915
34707,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-727,4AFZ61-727,7875,1680,59334.84284994733,-138154.42791797,0.0,133.3334470833288,1365.1001509999915
34708,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-728,4AFZ61-728,7876,0,59334.84284994733,-138087.76125130334,0.0,133.3334470833288,1298.4334843333345
36763,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-729,4AFZ61-729,7871,95,59334.843,-138320.59850114334,0.0,133.3335971359993,1531.270734173333
36764,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-730,4AFZ61-730,7871,549,59334.843,-138320.59850114334,0.0,133.3335971359993,1531.270734173333
36765,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-731,4AFZ61-731,7871,1001,59334.843,-138320.59850114334,0.0,133.3335971359993,1531.270734173333
36766,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-732,4AFZ61-732,7872,158,59334.84284994733,-138277.92791797,0.0,133.3334470833288,1488.6001509999915
36767,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-733,4AFZ61-733,7872,705,59334.84284994733,-138277.92791797,0.0,133.3334470833288,1488.6001509999915
36768,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-734,4AFZ61-734,7873,270,59334.842699895,-138248.19462757665,0.0,133.33329703100026,1458.8668606066494
36769,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-735,4AFZ61-735,7873,723,59334.842699895,-138248.19462757665,0.0,133.33329703100026,1458.8668606066494
36770,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-736,4AFZ61-736,7874,52,59334.84284994733,-138211.26125130334,0.0,133.3334470833288,1421.9334843333345
36771,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-737,4AFZ61-737,7874,598,59334.84284994733,-138211.26125130334,0.0,133.3334470833288,1421.9334843333345
36772,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-738,4AFZ61-738,7874,1052,59334.84284994733,-138211.26125130334,0.0,133.3334470833288,1421.9334843333345
36773,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-739,4AFZ61-739,7874,1505,59334.84284994733,-138211.26125130334,0.0,133.3334470833288,1421.9334843333345
36774,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-740,4AFZ61-740,7875,235,59334.84284994733,-138154.42791797,0.0,133.3334470833288,1365.1001509999915
37569,DUAL_ACCESS,ZFS_LEFT,4AFZ61-801,4AFZ61-801,7870,1134,59334.843,-138367.26516781,0.0,133.3335971359993,1577.93740083999
37570,DUAL_ACCESS,ZFS_LEFT,4AFZ61-802,4AFZ61-802,7871,172,59334.843,-138320.59850114334,0.0,133.3335971359993,1531.270734173333
37571,DUAL_ACCESS,ZFS_LEFT,4AFZ61-803,4AFZ61-803,7871,625,59334.843,-138320.59850114334,0.0,133.3335971359993,1531.270734173333
37572,DUAL_ACCESS,ZFS_LEFT,4AFZ61-804,4AFZ61-804,7871,1079,59334.843,-138320.59850114334,0.0,133.3335971359993,1531.270734173333
37573,DUAL_ACCESS,ZFS_LEFT,4AFZ61-805,4AFZ61-805,7872,330,59334.84284994733,-138277.92791797,0.0,133.3334470833288,1488.6001509999915
37574,DUAL_ACCESS,ZFS_LEFT,4AFZ61-806,4AFZ61-806,7872,786,59334.84284994733,-138277.92791797,0.0,133.3334470833288,1488.6001509999915
37575,DUAL_ACCESS,ZFS_LEFT,4AFZ61-807,4AFZ61-807,7873,350,59334.842699895,-138248.19462757665,0.0,133.33329703100026,1458.8668606066494
37576,DUAL_ACCESS,ZFS_LEFT,4AFZ61-808,4AFZ61-808,7873,804,59334.842699895,-138248.19462757665,0.0,133.33329703100026,1458.8668606066494
37577,DUAL_ACCESS,ZFS_LEFT,4AFZ61-809,4AFZ61-809,7874,225,59334.84284994733,-138211.26125130334,0.0,133.3334470833288,1421.9334843333345
37578,DUAL_ACCESS,ZFS_LEFT,4AFZ61-810,4AFZ61-810,7874,679,59334.84284994733,-138211.26125130334,0.0,133.3334470833288,1421.9334843333345
37579,DUAL_ACCESS,ZFS_LEFT,4AFZ61-811,4AFZ61-811,7879,80,59334.84285421234,-137939.76125123666,0.0,133.33345134833507,1150.4334842666576
37580,DUAL_ACCESS,ZFS_LEFT,4AFZ61-812,4AFZ61-812,7879,535,59334.84285421234,-137939.76125123666,0.0,133.33345134833507,1150.4334842666576
37581,DUAL_ACCESS,ZFS_LEFT,4AFZ61-813,4AFZ61-813,7879,988,59334.84285421234,-137939.76125123666,0.0,133.33345134833507,1150.4334842666576
37582,DUAL_ACCESS,ZFS_LEFT,4AFZ61-814,4AFZ61-814,7879,1442,59334.84285421234,-137939.76125123666,0.0,133.33345134833507,1150.4334842666576
37583,DUAL_ACCESS,ZFS_LEFT,4AFZ61-815,4AFZ61-815,7879,1987,59334.84285421234,-137939.76125123666,0.0,133.33345134833507,1150.4334842666576
37584,DUAL_ACCESS,ZFS_LEFT,4AFZ61-816,4AFZ61-816,7880,424,59334.84285421234,-137873.09458457,0.0,133.33345134833507,1083.7668176000006
37585,DUAL_ACCESS,ZFS_LEFT,4AFZ61-817,4AFZ61-817,7880,878,59334.84285421234,-137873.09458457,0.0,133.33345134833507,1083.7668176000006
37586,DUAL_ACCESS,ZFS_LEFT,4AFZ61-818,4AFZ61-818,7880,1331,59334.84285421234,-137873.09458457,0.0,133.33345134833507,1083.7668176000006
37587,DUAL_ACCESS,ZFS_LEFT,4AFZ61-819,4AFZ61-819,7880,1877,59334.84285421234,-137873.09458457,0.0,133.33345134833507,1083.7668176000006
37588,DUAL_ACCESS,ZFS_LEFT,4AFZ61-820,4AFZ61-820,7881,312,59334.84285421234,-137806.42791790335,0.0,133.33345134833507,1017.1001509333437
37589,DUAL_ACCESS,ZFS_LEFT,4AFZ61-821,4AFZ61-821,7881,765,59334.84285421234,-137806.42791790335,0.0,133.33345134833507,1017.1001509333437
37590,DUAL_ACCESS,ZFS_LEFT,4AFZ61-822,4AFZ61-822,7881,1218,59334.84285421234,-137806.42791790335,0.0,133.33345134833507,1017.1001509333437
37591,DUAL_ACCESS,ZFS_LEFT,4AFZ61-823,4AFZ61-823,7881,1766,59334.84285421234,-137806.42791790335,0.0,133.33345134833507,1017.1001509333437
37592,DUAL_ACCESS,ZFS_LEFT,4AFZ61-824,4AFZ61-824,7882,201,59334.84285421234,-137739.76125123666,0.0,133.33345134833507,950.4334842666576
37593,DUAL_ACCESS,ZFS_LEFT,4AFZ61-825,4AFZ61-825,7882,655,59334.84285421234,-137739.76125123666,0.0,133.33345134833507,950.4334842666576
37594,DUAL_ACCESS,ZFS_LEFT,4AFZ61-826,4AFZ61-826,7882,1108,59334.84285421234,-137739.76125123666,0.0,133.33345134833507,950.4334842666576
37595,DUAL_ACCESS,ZFS_LEFT,4AFZ61-827,4AFZ61-827,7888,1954,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
37596,DUAL_ACCESS,ZFS_LEFT,4AFZ61-828,4AFZ61-828,7889,388,59334.843,-137492.92781031333,0.0,133.3335971359993,703.6000433433219
37597,DUAL_ACCESS,ZFS_LEFT,4AFZ61-829,4AFZ61-829,7889,842,59334.843,-137492.92781031333,0.0,133.3335971359993,703.6000433433219
37598,DUAL_ACCESS,ZFS_LEFT,4AFZ61-830,4AFZ61-830,7889,1295,59334.843,-137492.92781031333,0.0,133.3335971359993,703.6000433433219
37599,DUAL_ACCESS,ZFS_LEFT,4AFZ61-831,4AFZ61-831,7890,71,59334.84284994733,-137434.59407540667,0.0,133.3334470833288,645.266308436665
37600,DUAL_ACCESS,ZFS_LEFT,4AFZ61-832,4AFZ61-832,7890,526,59334.84284994733,-137434.59407540667,0.0,133.3334470833288,645.266308436665
34219,DUAL_ACCESS,ZFS_LEFT,4AFZ61-833,4AFZ61-833,7867,50,59334.843,-138543.93183447668,0.0,133.3335971359993,1754.604067506676
34220,DUAL_ACCESS,ZFS_LEFT,4AFZ61-834,4AFZ61-834,7867,504,59334.843,-138543.93183447668,0.0,133.3335971359993,1754.604067506676
34221,DUAL_ACCESS,ZFS_LEFT,4AFZ61-835,4AFZ61-835,7867,955,59334.843,-138543.93183447668,0.0,133.3335971359993,1754.604067506676
34222,DUAL_ACCESS,ZFS_LEFT,4AFZ61-836,4AFZ61-836,7867,1409,59334.843,-138543.93183447668,0.0,133.3335971359993,1754.604067506676
34223,DUAL_ACCESS,ZFS_LEFT,4AFZ61-837,4AFZ61-837,7868,231,59334.843,-138487.09850114334,0.0,133.3335971359993,1697.770734173333
34224,DUAL_ACCESS,ZFS_LEFT,4AFZ61-838,4AFZ61-838,7868,684,59334.843,-138487.09850114334,0.0,133.3335971359993,1697.770734173333
34225,DUAL_ACCESS,ZFS_LEFT,4AFZ61-839,4AFZ61-839,7868,1137,59334.843,-138487.09850114334,0.0,133.3335971359993,1697.770734173333
34226,DUAL_ACCESS,ZFS_LEFT,4AFZ61-840,4AFZ61-840,7868,1590,59334.843,-138487.09850114334,0.0,133.3335971359993,1697.770734173333
30717,DUAL_ACCESS,ZFS_LEFT,4AFZ61-841,4AFZ61-841,7887,2062,59334.843,-137626.26114364667,0.0,133.3335971359993,836.9333766766649
30718,DUAL_ACCESS,ZFS_LEFT,4AFZ61-842,4AFZ61-842,7888,501,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
30719,DUAL_ACCESS,ZFS_LEFT,4AFZ61-843,4AFZ61-843,7888,953,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
30720,DUAL_ACCESS,ZFS_LEFT,4AFZ61-844,4AFZ61-844,7888,1405,59334.843,-137559.59447698,0.0,133.3335971359993,770.266710010008
34777,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-901,4AFZ61-901,7503,1195,59301.509402864,-137363.12740866333,0.0,100.0,573.7996416933311
34778,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-902,4AFZ61-902,7504,236,59301.509402864,-137409.79407533,0.0,100.0,620.466308359988
34779,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-903,4AFZ61-903,7504,688,59301.509402864,-137409.79407533,0.0,100.0,620.466308359988
34780,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-904,4AFZ61-904,7504,1141,59301.509402864,-137409.79407533,0.0,100.0,620.466308359988
34781,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-905,4AFZ61-905,7504,1686,59301.509402864,-137409.79407533,0.0,100.0,620.466308359988
34782,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-906,4AFZ61-906,7505,126,59301.509402864,-137476.46074199668,0.0,100.0,687.1329750266741
34783,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-907,4AFZ61-907,7505,578,59301.509402864,-137476.46074199668,0.0,100.0,687.1329750266741
34784,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-908,4AFZ61-908,7505,1031,59301.509402864,-137476.46074199668,0.0,100.0,687.1329750266741
34785,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-909,4AFZ61-909,7505,1575,59301.509402864,-137476.46074199668,0.0,100.0,687.1329750266741
34786,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-910,4AFZ61-910,7505,2028,59301.509402864,-137476.46074199668,0.0,100.0,687.1329750266741
34787,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-911,4AFZ61-911,7506,465,59301.509402864,-137543.12740866333,0.0,100.0,753.7996416933311
34788,DUAL_ACCESS,ZFS_RIGHT,4AFZ61-912,4AFZ61-912,7506,918,59301.509402864,-137543.12740866333,0.0,100.0,753.7996416933311
14962,DUAL_ACCESS,UNIVERSAL,4AFZ62-001,4AFZ62-001,12038,324,61142.509333333335,-141254.92788162333,0.0,1940.9999304693338,4465.6001146533235
35062,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-101,4AFZ62-101,12030,1118,60703.276109149665,-141284.02766666666,0.0,1501.7667062856635,4494.699899696658
24802,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-102,4AFZ62-102,12031,173,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
24803,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-103,4AFZ62-103,12031,620,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
24804,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-104,4AFZ62-104,12031,1068,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
24805,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-105,4AFZ62-105,12031,1606,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
24806,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-106,4AFZ62-106,12032,71,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
24807,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-107,4AFZ62-107,12032,518,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
24808,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-108,4AFZ62-108,12032,966,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
24809,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-109,4AFZ62-109,12032,1501,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
24810,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-110,4AFZ62-110,12032,1950,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
24811,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-111,4AFZ62-111,12033,405,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
24812,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-112,4AFZ62-112,12033,854,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
24813,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-113,4AFZ62-113,12033,1393,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
24814,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-114,4AFZ62-114,12033,1840,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
24815,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-115,4AFZ62-115,12034,296,60949.94277581633,-141284.02766666666,0.0,1748.4333729523278,4494.699899696658
24816,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-116,4AFZ62-116,12034,744,60949.94277581633,-141284.02766666666,0.0,1748.4333729523278,4494.699899696658
24817,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-117,4AFZ62-117,12034,1282,60949.94277581633,-141284.02766666666,0.0,1748.4333729523278,4494.699899696658
24818,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-118,4AFZ62-118,12034,1729,60949.94277581633,-141284.02766666666,0.0,1748.4333729523278,4494.699899696658
24819,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-119,4AFZ62-119,12034,2177,60949.94277581633,-141284.02766666666,0.0,1748.4333729523278,4494.699899696658
24820,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-120,4AFZ62-120,12034,2624,60949.94277581633,-141284.02766666666,0.0,1748.4333729523278,4494.699899696658
24821,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-121,4AFZ62-121,12035,414,61041.942775815995,-141284.02766666666,0.0,1840.433372951993,4494.699899696658
24822,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-122,4AFZ62-122,12035,862,61041.942775815995,-141284.02766666666,0.0,1840.433372951993,4494.699899696658
24823,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-123,4AFZ62-123,12035,1311,61041.942775815995,-141284.02766666666,0.0,1840.433372951993,4494.699899696658
24824,DUAL_ACCESS,ZFS_RIGHT,4AFZ62-124,4AFZ62-124,12035,1759,61041.942775815995,-141284.02766666666,0.0,1840.433372951993,4494.699899696658
34801,DUAL_ACCESS,ZFS_LEFT,4AFZ62-201,4AFZ62-201,12031,80,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
34802,DUAL_ACCESS,ZFS_LEFT,4AFZ62-202,4AFZ62-202,12031,527,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
34803,DUAL_ACCESS,ZFS_LEFT,4AFZ62-203,4AFZ62-203,12031,976,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
34804,DUAL_ACCESS,ZFS_LEFT,4AFZ62-204,4AFZ62-204,12031,1425,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
34805,DUAL_ACCESS,ZFS_LEFT,4AFZ62-205,4AFZ62-205,12031,1964,60749.94277581633,-141284.02766666666,0.0,1548.4333729523278,4494.699899696658
34806,DUAL_ACCESS,ZFS_LEFT,4AFZ62-206,4AFZ62-206,12032,427,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
34807,DUAL_ACCESS,ZFS_LEFT,4AFZ62-207,4AFZ62-207,12032,875,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
34808,DUAL_ACCESS,ZFS_LEFT,4AFZ62-208,4AFZ62-208,12032,1325,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
34809,DUAL_ACCESS,ZFS_LEFT,4AFZ62-209,4AFZ62-209,12032,1859,60816.609442483,-141284.02766666666,0.0,1615.1000396189993,4494.699899696658
34810,DUAL_ACCESS,ZFS_LEFT,4AFZ62-210,4AFZ62-210,12033,315,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
34811,DUAL_ACCESS,ZFS_LEFT,4AFZ62-211,4AFZ62-211,12033,763,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
34812,DUAL_ACCESS,ZFS_LEFT,4AFZ62-212,4AFZ62-212,12033,1212,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
34813,DUAL_ACCESS,ZFS_LEFT,4AFZ62-213,4AFZ62-213,12033,1752,60883.276109149665,-141284.02766666666,0.0,1681.7667062856635,4494.699899696658
